AREA,N,20,5;PERIMETER,N,20,5;GEM_,N,11,0;GEM_ID,N,11,0;SHN,C,12;RAU,C,12;USE,N,2,0;KEY,C,8;GEN,C,50;DES,C,50
0.00260857380411339;0.321455181477542;6940;6940;1525601025;1525601025;6;15256025;Eckartsberga;Stadt
0.00730437740995704;0.578412598777218;6941;6941;0663500010;0663500010;6;06635010;Frankenau;kreisangehörige Stadt
0.00087665818281496;0.182804273434236;6942;6942;1525601013;1525601013;6;15256013;Burgholzhausen;Gemeinde
0.00125179461920136;0.160289836754993;6943;6943;1606801023;1606801023;6;16068023;Guthmannshausen;Mitgliedsgemeinde
0.000730136994117725;0.130751825410647;6944;6944;1606401036;1606401036;6;16064036;Klettstedt;Mitgliedsgemeinde
0.00084317203240003;0.12828369877211;6945;6945;1606801008;1606801008;6;16068008;Ellersleben;Mitgliedsgemeinde
0.0131548250599858;0.776522454389273;6946;6946;0516200008;0516200008;6;05162008;Grevenbroich;Stadt
0.000557486412939678;0.125244819661785;6947;6947;1526802037;1526802037;6;15268037;Werschen;Gemeinde
0.00424437342784945;0.384154750060289;6948;6948;1437500030;1437500030;6;14375030;Döbeln;Stadt
0.00131195450932342;0.17401103535663;6949;6949;1427200260;1427200260;6;14272260;Obergurig;Gemeinde
0.000516449485604267;0.112030357256574;6950;6950;1606306037;1606306037;6;16063037;Hallungen;Mitgliedsgemeinde
0.00164185284310903;0.208332651614174;6951;6951;1606809059;1606809059;6;16068059;Werningshausen;Mitgliedsgemeinde
0.00695972827024871;0.747881117778397;6952;6952;1606300076;1606300076;6;16063076;Treffurt;kreisangehörige Gemeinde
0.00189720221778433;0.23694926553282;6953;6953;1428000330;1428000330;6;14280330;Reichenberg;Gemeinde
0.00184942505538266;0.245369030137234;6954;6954;1427200150;1427200150;6;14272150;Großpostwitz/O.L.;Gemeinde
0.000532442240700204;0.126186250841197;6955;6955;1526802038;1526802038;6;15268038;Zembschen;Gemeinde
0.0353003592267331;1.19995008771975;6956;6956;0597000004;0597000004;6;05970004;Bad Berleburg;Stadt
0.00166024784551144;0.228533833532925;6957;6957;1606811056;1606811056;6;16068056;Vogelsberg;Mitgliedsgemeinde
0.00527008382857153;0.382985888929677;6958;6958;0515800020;0515800020;6;05158020;Langenfeld (Rhld.);Stadt
0.000407084077394648;0.103149575619729;6959;6959;1606406023;1606406023;6;16064023;Heroldishausen;Mitgliedsgemeinde
0.00446327229478727;0.498438201328289;6960;6960;1438300070;1438300070;6;14383070;Colditz;Stadt
0.00121469770558535;0.162099065229333;6961;6961;1427213080;1427213080;6;14272080;Frankenthal;Gemeinde
0.00544876651830251;0.385381828288383;6962;6962;0537000036;0537000036;6;05370036;Wassenberg;Stadt
0.00169999216833672;0.285057168860997;6963;6963;1606406017;1606406017;6;16064017;Flarchheim;Mitgliedsgemeinde
0.0306035419484279;1.29733975605084;6964;6964;1426200000;1426200000;4;14262000;Dresden;kreisfreie Stadt
0.000535588125026271;0.121668094161621;6965;6965;1525613093;1525613093;6;15256093;Wethau;Gemeinde
0.00244785450059762;0.257424141329612;6966;6966;1429200445;1429200445;6;14292445;Radeberg;Stadt
0.0153154486990337;0.752941627877498;6967;6967;0663500003;0663500003;6;06635003;Bad Wildungen;kreisangehörige Stadt
0.00575143585904225;0.480791063624379;6968;6968;1428000160;1428000160;6;14280160;Ketzerbachtal;Gemeinde
0.00125045853609812;0.21444652862205;6969;6969;1525601081;1525601081;6;15256081;Taugwitz;Gemeinde
0.00599577168568222;0.486842230827639;6970;6970;1437900190;1437900190;6;14379190;Eulatal;Gemeinde
0.00100587566734239;0.23485698196396;6971;6971;1526806007;1526806007;6;15268007;Gröbitz;Gemeinde
0.00102292050898978;0.228563658767204;6972;6972;1525605069;1525605069;6;15256069;Profen;Gemeinde
0.00267514330273427;0.275605421886982;6973;6973;1428051350;1428051350;6;14280350;Scharfenberg;Gemeinde
0.00307136264006924;0.289568331056196;6974;6974;1606802014;1606802014;6;16068014;Gebesee;Mitgliedsgemeinde
0.00144386138383856;0.259246647962617;6975;6975;1526804031;1526804031;6;15268031;Teuchern;Stadt
0.000389894820725045;0.12759295034894;6976;6976;1525613029;1525613029;6;15256029;Gieckau;Gemeinde
0.00331522339519896;0.334620663618726;6977;6977;1428000310;1428000310;6;14280310;Radebeul;Große Kreisstadt
0.0047661580216003;0.499260233701819;6978;6978;1428618230;1428618230;6;14286230;Löbau;Stadt
0.00321707442784702;0.339955062527751;6979;6979;1606400022;1606400022;6;16064022;Herbsleben;kreisangehörige Gemeinde
0.00208816531515377;0.250147334235306;6980;6980;1437511050;1437511050;6;14375050;Gersdorf;Gemeinde
0.00109634143620552;0.278403991885164;6981;6981;1606408053;1606408053;6;16064053;Oppershausen;Mitgliedsgemeinde
0.0020154767059033;0.308255338337719;6982;6982;0663600015;0663600015;6;06636015;Weißenborn;Gemeinde
0.00254915384616727;0.241282870928994;6983;6983;1428412380;1428412380;6;14284380;Sohland a. Rotstein;Gemeinde
0.001972081310607;0.215938301016062;6984;6984;1606400019;1606400019;6;16064019;Großvargula;kreisangehörige Gemeinde
0.00266531990804797;0.392211142952058;6985;6985;1428011400;1428011400;6;14280400;Triebischtal;Gemeinde
0.00160992280014494;0.174893807003119;6986;6986;1526804012;1526804012;6;15268012;Krauschwitz;Gemeinde
0.00477043878322903;0.451472904064394;6987;6987;0537800016;0537800016;6;05378016;Leichlingen (Rhld.);Stadt
0.0019987092781486;0.268765834872747;6988;6988;1606408032;1606408032;6;16064032;Kammerforst;Mitgliedsgemeinde
0.00163380854476203;0.241372571198653;6989;6989;1606306058;1606306058;6;16063058;Nazza;Mitgliedsgemeinde
0.00185217571894761;0.228253138404371;6990;6990;1606809025;1606809025;6;16068025;Haßleben;Mitgliedsgemeinde
0.00427474155618668;0.381900353037232;6991;6991;1427200330;1427200330;6;14272330;Schmölln-Putzkau;Gemeinde
0.00101347367301129;0.15174739342841;6992;6992;1606811052;1606811052;6;16068052;Sprötau;Mitgliedsgemeinde
0.000523947302932704;0.132784789807866;6993;6993;1526804006;1526804006;6;15268006;Gröben;Gemeinde
0.00240095560443833;0.422749092082528;6994;6994;1606801006;1606801006;6;16068006;Buttstädt;Mitgliedsgemeinde
0.00115539364866235;0.178959619010716;6995;6995;1525610018;1525610018;6;15256018;Deuben;Gemeinde
0.00334671243600448;0.531215804973346;6996;6996;1606406058;1606406058;6;16064058;Schönstedt;Mitgliedsgemeinde
0.00312073931810763;0.562201711417255;6997;6997;1606406047;1606406047;6;16064047;Mülverstedt;Mitgliedsgemeinde
0.00396534921693475;0.372684395984646;6998;6998;1437500190;1437500190;6;14375190;Ziegra-Knobelsdorf;Gemeinde
0.00652486842333522;0.5269744741768;6999;6999;0663400025;0663400025;6;06634025;Wabern;Gemeinde
0.00120739121471924;0.268452531444964;7000;7000;1525605072;1525605072;6;15256072;Reuden;Gemeinde
0.00118136069780506;0.213211862078708;7001;7001;1525601085;1525601085;6;15256085;Tromsdorf;Gemeinde
0.00268628709126806;0.299474025377561;7002;7002;1606811048;1606811048;6;16068048;Schloßvippach;Mitgliedsgemeinde
0.00104341112703121;0.154053737857891;7003;7003;1606801031;1606801031;6;16068031;Kleinbrembach;Mitgliedsgemeinde
0.00855515322039491;0.627484784710852;7004;7004;0663600010;0663600010;6;06636010;Ringgau;Gemeinde
0.00213397881310828;0.258152340407181;7005;7005;1606801016;1606801016;6;16068016;Großbrembach;Mitgliedsgemeinde
0.00294965242883044;0.353051148943726;7006;7006;0515800026;0515800026;6;05158026;Monheim am Rhein;Stadt
0.00090766338786849;0.126443045840951;7007;7007;1437918120;1437918120;6;14379120;Deutzen;Gemeinde
0.000891733123104366;0.157679266265609;7008;7008;1525613059;1525613059;6;15256059;Mertendorf;Gemeinde
0.00116279312797252;0.25905343525962;7009;7009;1525610019;1525610019;6;15256019;Döbris;Gemeinde
0.00305651248831526;0.349237898920436;7010;7010;1606810021;1606810021;6;16068021;Großrudestedt;Mitgliedsgemeinde
0.00120834603221665;0.17778404313016;7011;7011;1525613032;1525613032;6;15256032;Görschen;Gemeinde
0.000942173022784029;0.136447504181452;7012;7012;1525613080;1525613080;6;15256080;Stößen;Stadt
0.000760479655909196;0.150869635376346;7013;7013;1428400200;1428400200;6;14284200;Kunnerwitz;Gemeinde
0.000971982548930106;0.162970281958103;7014;7014;1437918320;1437918320;6;14379320;Heuersdorf;Gemeinde
0.00483582166300867;0.362286920309762;7015;7015;1427213140;1427213140;6;14272140;Großharthau;Gemeinde
0.000472078624158608;0.0910591636144339;7016;7016;1525602041;1525602041;6;15256041;Janisroda;Gemeinde
0.000803062016903056;0.151507117589233;7017;7017;1429200565;1429200565;6;14292565;Wallroda;Gemeinde
0.000837726335379152;0.156979158599868;7018;7018;1606802045;1606802045;6;16068045;Ringleben;Mitgliedsgemeinde
0.0161000747270186;0.934740957478734;7019;7019;0663500011;0663500011;6;06635011;Frankenberg (Eder);kreisangehörige Stadt
0.0021907195282948;0.216812056067379;7020;7020;1427200390;1427200390;6;14272390;Wilthen;Stadt
0.00110380221029027;0.176902723225004;7021;7021;1428051080;1428051080;6;14280080;Gauernitz;Gemeinde
0.0143553576134559;0.789264034971414;7022;7022;0663600011;0663600011;6;06636011;Sontra;kreisangehörige Stadt
0.0117879111931669;0.595203988591633;7023;7023;0537000016;0537000016;6;05370016;Heinsberg;Stadt
0.00261742152857636;0.24229481267982;7024;7024;1428011390;1428011390;6;14280390;Taubenheim;Gemeinde
0.0018137422414769;0.264301326428227;7025;7025;1428618210;1428618210;6;14286210;Lawalde;Gemeinde
0.00297949196714198;0.28421339055251;7026;7026;1427200050;1427200050;6;14272050;Cunewalde;Gemeinde
0.00191376850411373;0.279899081955422;7027;7027;1606406065;1606406065;6;16064065;Weberstedt;Mitgliedsgemeinde
0.000694679270925203;0.142600609935665;7028;7028;1607100078;1607100078;6;16071078;Reisdorf;kreisangehörige Gemeinde
0.00246251327592939;0.293077932758299;7029;7029;1429200005;1429200005;6;14292005;Arnsdorf b. Dresden;Gemeinde
0.00110466141871624;0.156506114220503;7030;7030;1607100002;1607100002;6;16071002;Auerstedt;kreisangehörige Gemeinde
0.00350640921251966;0.332650125347432;7031;7031;0537800008;0537800008;6;05378008;Burscheid;Stadt
0.00100336919925564;0.196389601981826;7032;7032;1525602017;1525602017;6;15256017;Crölpa-Löbschütz;Gemeinde
0.00100580165388975;0.164981848573316;7033;7033;1606801046;1606801046;6;16068046;Rudersdorf;Mitgliedsgemeinde
0.00342528035960332;0.335423008187133;7034;7034;1437900740;1437900740;6;14379740;Wyhratal;Gemeinde
0.0150795321649957;0.874349932030076;7035;7035;0537000004;0537000004;6;05370004;Erkelenz;Stadt
0.000224822110832079;0.0712244756170667;7036;7036;1427200070;1427200070;6;14272070;Eulowitz;Gemeinde
0.0011697074286755;0.169654639395197;7037;7037;1606810001;1606810001;6;16068001;Alperstedt;Mitgliedsgemeinde
0.000931346586703852;0.13614383770385;7038;7038;1437912520;1437912520;6;14379520;Nenkersdorf;Gemeinde
0.000881087741545716;0.15706632498166;7039;7039;1437500040;1437500040;6;14375040;Ebersbach;Gemeinde
0.000904533029287613;0.16177807147462;7040;7040;1606306028;1606306028;6;16063028;Frankenroda;Mitgliedsgemeinde
0.000350753608737819;0.125986619397705;7041;7041;1525605021;1525605021;6;15256021;Draschwitz;Gemeinde
0.0157150815543882;0.868660440367099;7042;7042;1606400003;1606400003;6;16064003;Bad Langensalza;kreisangehörige Gemeinde
0.0190663032318797;0.874175571702971;7043;7043;0596600016;0596600016;6;05966016;Kirchhundem;Gemeinde
0.00275494580934182;0.240417400144733;7044;7044;1427200250;1427200250;6;14272250;Neukirch/Lausitz;Gemeinde
0.00380148744838101;0.349017064833051;7045;7045;1437513160;1437513160;6;14375160;Roßwein;Stadt
0.00305738444400022;0.234333555608607;7046;7046;1428618370;1428618370;6;14286370;Rosenbach;Gemeinde
0.00101869534891219;0.192079220641795;7047;7047;1525605049;1525605049;6;15256049;Könderitz;Gemeinde
0.000476373317097822;0.112073724451029;7048;7048;1525605009;1525605009;6;15256009;Bornitz;Gemeinde
0.000877492150895165;0.192476878020885;7049;7049;1526804032;1526804032;6;15268032;Trebnitz;Gemeinde
0.000675628413263185;0.136149993946454;7050;7050;1526804024;1526804024;6;15268024;Schelkau;Gemeinde
0.000730122816898771;0.173390865340523;7051;7051;1525610064;1525610064;6;15256064;Nonnewitz;Gemeinde
0.00392983624100635;0.285856790368399;7052;7052;1606712067;1606712067;6;16067067;Tonna;Mitgliedsgemeinde
0.00078515775848087;0.162716483569499;7053;7053;1607100022;1607100022;6;16071022;Großheringen;kreisangehörige Gemeinde
0.00769551028572124;0.504491957414401;7054;7054;0516200028;0516200028;6;05162028;Rommerskirchen;Gemeinde
0.00413840139029498;0.560548009782462;7055;7055;1606306055;1606306055;6;16063055;Mihla;Mitgliedsgemeinde
0.000346752141716256;0.100659007408209;7056;7056;1427212310;1427212310;6;14272310;Rodewitz/Spree;Gemeinde
0.00135689108221926;0.196657101049913;7057;7057;1607100004;1607100004;6;16071004;Bad Sulza;kreisangehörige Gemeinde
0.000513419778083724;0.127781095935857;7058;7058;1427212180;1427212180;6;14272180;Kirschau;Gemeinde
0.00214362966873494;0.258707861719895;7059;7059;1606311039;1606311039;6;16063039;Ifta;Mitgliedsgemeinde
0.000422200506553103;0.113014211197939;7060;7060;1607104062;1607104062;6;16071062;Niederreißen;Mitgliedsgemeinde
0.000455747618333446;0.104605690501227;7061;7061;1427200370;1427200370;6;14272370;Weigsdorf-Köblitz;Gemeinde
0.000305724531853402;0.0763886569445378;7062;7062;1525613067;1525613067;6;15256067;Pretzsch;Gemeinde
0.00114099133080958;0.203580452359769;7063;7063;1427200040;1427200040;6;14272040;Crostau;Gemeinde
0.00341569079104653;0.306735701898215;7064;7064;1418200190;1418200190;6;14182190;Königsfeld;Gemeinde
0.00118170205493504;0.197415787052747;7065;7065;1607100021;1607100021;6;16071021;Gebstedt;kreisangehörige Gemeinde
0.00442651529262061;0.430843441968383;7066;7066;0663400013;0663400013;6;06634013;Malsfeld;Gemeinde
0.000835495003722153;0.16439470010393;7067;7067;1525602068;1525602068;6;15256068;Prießnitz;Gemeinde
0.00419151610007895;0.346335979252448;7068;7068;1428051170;1428051170;6;14280170;Klipphausen;Gemeinde
0.00706862778998457;0.529066742494919;7069;7069;0537400024;0537400024;6;05374024;Marienheide;Gemeinde
0.00108457009618002;0.164550186320657;7070;7070;1607102061;1607102061;6;16071061;Neumark;Mitgliedsgemeinde
0.00102403956850194;0.154350043355274;7071;7071;1437918620;1437918620;6;14379620;Ramsdorf;Gemeinde
0.00387799415869861;0.320293275113453;7072;7072;0537000032;0537000032;6;05370032;Waldfeucht;Gemeinde
0.000896307529320906;0.176886809311034;7073;7073;1525608086;1525608086;6;15256086;Unterkaka;Gemeinde
0.00437526106397262;0.576824208270587;7074;7074;1606311013;1606311013;6;16063013;Creuzburg;Mitgliedsgemeinde
0.000698804946271614;0.136010645840119;7075;7075;1525610083;1525610083;6;15256083;Theißen;Gemeinde
0.00225934041608172;0.260591538092195;7076;7076;1418212130;1418212130;6;14182130;Geringswalde;Stadt
0.00141263260843827;0.254514050801832;7077;7077;1525613054;1525613054;6;15256054;Löbitz;Gemeinde
0.00136145793622244;0.164623202641372;7078;7078;1437918640;1437918640;6;14379640;Regis-Breitingen;Stadt
0.00133342394038842;0.155623501757087;7079;7079;1607102092;1607102092;6;16071092;Vippachedelhausen;Mitgliedsgemeinde
0.00268869746216294;0.275841020583021;7080;7080;1428000140;1428000140;6;14280140;Heynitz;Gemeinde
0.000354254131746459;0.100005751499031;7081;7081;1606306019;1606306019;6;16063019;Ebenshausen;Mitgliedsgemeinde
0.00459656019352689;0.441438053767185;7082;7082;0663500005;0663500005;6;06635005;Bromskirchen;Gemeinde
0.00167195657618478;0.234889494610922;7083;7083;1607700028;1607700028;6;16077028;Lucka;kreisangehörige Gemeinde
0.00128184788880992;0.222328797142874;7084;7084;1607102047;1607102047;6;16071047;Krautheim;Mitgliedsgemeinde
0.0015823047549266;0.19872266815148;7085;7085;1606809044;1606809044;6;16068044;Riethnordhausen;Mitgliedsgemeinde
0.0038797107014337;0.43981188438229;7086;7086;1437900230;1437900230;6;14379230;Geithain;Stadt
0.0105956798154272;0.636134183287285;7087;7087;0663400001;0663400001;6;06634001;Borken (Hessen);kreisangehörige Stadt
0.000902891813684636;0.176706277507057;7088;7088;1525610056;1525610056;6;15256056;Luckenau;Gemeinde
0.00243910401687017;0.276179059986998;7089;7089;1607103011;1607103011;6;16071011;Buttelstedt;Mitgliedsgemeinde
0.00117636721873504;0.193466059426031;7090;7090;1606811036;1606811036;6;16068036;Markvippach;Mitgliedsgemeinde
0.00092147886578603;0.201444750160246;7091;7091;1525608065;1525608065;6;15256065;Osterfeld;Stadt
0.00126563761622513;0.181952207119911;7092;7092;1525603051;1525603051;6;15256051;Langendorf;Gemeinde
0.000362869124450382;0.103989687782286;7093;7093;1607104066;1607104066;6;16071066;Nirmsdorf;Mitgliedsgemeinde
0.000936624799324715;0.175021340251183;7094;7094;1429200150;1429200150;6;14292150;Großerkmannsdorf;Gemeinde
0.000895776094252287;0.159899412665429;7095;7095;1606802002;1606802002;6;16068002;Andisleben;Mitgliedsgemeinde
0.00207147514917666;0.259874466180889;7096;7096;1418200480;1418200480;6;14182480;Zettlitz;Gemeinde
0.00162117893529312;0.180499721001563;7097;7097;1606712009;1606712009;6;16067009;Dachwig;Mitgliedsgemeinde
0.00173147927755252;0.261406925036738;7098;7098;1606712011;1606712011;6;16067011;Döllstädt;Mitgliedsgemeinde
0.000958027881294399;0.206318849278722;7099;7099;1525602053;1525602053;6;15256053;Leislau;Gemeinde
0.000885788024928849;0.151415440442336;7100;7100;1607104096;1607104096;6;16071096;Willerstedt;Mitgliedsgemeinde
0.0100980084001479;0.654644296897455;7101;7101;0531600000;0531600000;4;05316000;Leverkusen;kreisfreie Stadt
0.00505803925974568;0.435377785099648;7102;7102;0663400027;0663400027;6;06634027;Bad Zwesten;Gemeinde
0.00178921522676956;0.256865031438032;7103;7103;1437513120;1437513120;6;14375120;Niederstriegis;Gemeinde
0.00610800976243553;0.434838045168446;7104;7104;0663400015;0663400015;6;06634015;Morschen;Gemeinde
0.00317151147017708;0.368558032952126;7105;7105;1525600100;1525600100;6;15256100;Zeitz;kreisangehörige Stadt
0.00677595095879946;0.429437193837133;7106;7106;1428617020;1428617020;6;14286020;Bernstadt a. d. Eigen;Stadt
0.00205644850986098;0.220604717567608;7107;7107;1525608057;1525608057;6;15256057;Meineweh;Gemeinde
0.000632231240074055;0.16785425199825;7108;7108;1525605031;1525605031;6;15256031;Göbitz;Gemeinde
0.00215351285745324;0.281020831758109;7109;7109;1606802057;1606802057;6;16068057;Walschleben;Mitgliedsgemeinde
0.000397189426801781;0.0897597804018185;7110;7110;1607100077;1607100077;6;16071077;Rannstedt;kreisangehörige Gemeinde
0.00140645460311584;0.197120834073431;7111;7111;1429200130;1429200130;6;14292130;Fischbach;Gemeinde
0.000652633239522166;0.122719585336205;7112;7112;1607104068;1607104068;6;16071068;Oberreißen;Mitgliedsgemeinde
0.000867731876480149;0.171660898723855;7113;7113;1606811007;1606811007;6;16068007;Eckstedt;Mitgliedsgemeinde
0.00100816932106024;0.186722959584935;7114;7114;1428618080;1428618080;6;14286080;Ebersdorf;Gemeinde
0.00118279845070846;0.195272479222783;7115;7115;1607100064;1607100064;6;16071064;Niedertrebra;kreisangehörige Gemeinde
0.0045066601664101;0.375206905839116;7116;7116;1437912220;1437912220;6;14379220;Frohburg;Stadt
0.00790382561068631;0.575384886038419;7117;7117;1428700390;1428700390;6;14287390;Stolpen;Stadt
0.00137716903292229;0.191103891087715;7118;7118;1525604020;1525604020;6;15256020;Döschwitz;Gemeinde
0.00782957876027623;0.531252511866608;7119;7119;0537000020;0537000020;6;05370020;Hückelhoven;Stadt
0.00134721026178819;0.221337060795545;7120;7120;1607100083;1607100083;6;16071083;Schmiedehausen;kreisangehörige Gemeinde
0.00109497807996606;0.163732094099966;7121;7121;1427212320;1427212320;6;14272320;Schirgiswalde;Stadt
0.00051792413182894;0.120092505975517;7122;7122;1607100015;1607100015;6;16071015;Eberstedt;kreisangehörige Gemeinde
0.00308257091979131;0.317182889171575;7123;7123;1437500180;1437500180;6;14375180;Waldheim;Stadt
0.000546892322476289;0.119552479283937;7124;7124;1525602001;1525602001;6;15256001;Abtlöbnitz;Gemeinde
0.0109846332642867;0.685053643975129;7125;7125;0596600024;0596600024;6;05966024;Olpe;Stadt
0.000362020828320153;0.0820324106032009;7126;7126;1607100044;1607100044;6;16071044;Ködderitzsch;kreisangehörige Gemeinde
0.00112017311637343;0.196343035742363;7127;7127;1525613016;1525613016;6;15256016;Casekirchen;Gemeinde
0.000496894386141589;0.108846277810417;7128;7128;1427200360;1427200360;6;14272360;Weifa;Gemeinde
0.000621187231818032;0.102723776701361;7129;7129;1437912210;1437912210;6;14379210;Frauendorf;Gemeinde
0.00130481940848859;0.309619603792097;7130;7130;1607403011;1607403011;6;16074011;Camburg;Mitgliedsgemeinde
0.00755418975523625;0.592585845507347;7131;7131;1428700170;1428700170;6;14287170;Hohwald;Gemeinde
0.000886625692132048;0.138372198945236;7132;7132;1607102085;1607102085;6;16071085;Schwerstedt;Mitgliedsgemeinde
0.00864688289585472;0.609411267705773;7133;7133;0537800012;0537800012;6;05378012;Kürten;Gemeinde
0.00176530862421331;0.182431808741853;7134;7134;1427200350;1427200350;6;14272350;Steinigtwolmsdorf;Gemeinde
0.0122244112178436;0.955632016327027;7135;7135;0537400012;0537400012;6;05374012;Gummersbach;Stadt
0.00346498065198997;0.345504601741182;7136;7136;1428617390;1428617390;6;14286390;Schönau-Berzdorf a. d. Eigen;Gemeinde
0.00299089331053937;0.299277672227085;7137;7137;0663200005;0663200005;6;06632005;Cornberg;Gemeinde
0.0116177345446729;0.708760278032221;7138;7138;0663500013;0663500013;6;06635013;Haina (Kloster);Gemeinde
0.0518265448255486;1.50811022893176;7139;7139;0531500000;0531500000;4;05315000;Köln;kreisfreie Stadt
0.000830516830062633;0.187192314141302;7140;7140;1607704048;1607704048;6;16077048;Treben;Mitgliedsgemeinde
0.000805003551154204;0.150652514380301;7141;7141;1606810037;1606810037;6;16068037;Nöda;Mitgliedsgemeinde
0.00170614801578656;0.246640380846055;7142;7142;1606302012;1606302012;6;16063012;Craula;Mitgliedsgemeinde
0.00403613073407838;0.333419121223161;7143;7143;1607700053;1607700053;6;16077053;Wintersdorf;kreisangehörige Gemeinde
0.00342258918287097;0.335705962211948;7144;7144;1607700032;1607700032;6;16077032;Meuselwitz;kreisangehörige Gemeinde
0.000335674492802696;0.0953936833052765;7145;7145;1429200555;1429200555;6;14292555;Ullersdorf b. Radeberg;Gemeinde
0.000847304971521634;0.231487133406706;7146;7146;1606306049;1606306049;6;16063049;Lauterbach;Mitgliedsgemeinde
0.0101959916133514;0.592002353157781;7147;7147;0663200018;0663200018;6;06632018;Rotenburg a.d. Fulda;kreisangehörige Stadt
0.000919078195189382;0.149003008256841;7148;7148;1428615010;1428615010;6;14286010;Beiersdorf;Gemeinde
0.000945879399081584;0.158695404200014;7149;7149;1607100094;1607100094;6;16071094;Wickerstedt;kreisangehörige Gemeinde
0.00176031511665575;0.26515953216354;7150;7150;1525613061;1525613061;6;15256061;Molau;Gemeinde
0.00300962325840326;0.355824244769393;7151;7151;1418200350;1418200350;6;14182350;Rochlitz;Große Kreisstadt
0.00111851655979356;0.160232893390382;7152;7152;1428000250;1428000250;6;14280250;Mobschatz;Gemeinde
0.000957954747281331;0.137703275101785;7153;7153;1428618130;1428618130;6;14286130;Großschweidnitz;Gemeinde
0.00149986967005389;0.24359286336031;7154;7154;1525603084;1525603084;6;15256084;Tröglitz;Gemeinde
0.0109877210742315;0.773156099257929;7155;7155;0537400020;0537400020;6;05374020;Lindlar;Gemeinde
0.00174618664595183;0.212587969878407;7156;7156;1607102007;1607102007;6;16071007;Berlstedt;Mitgliedsgemeinde
0.00861395698475154;0.555759843292159;7157;7157;0596600008;0596600008;6;05966008;Drolshagen;Stadt
0.0127756318113996;0.821816881835441;7158;7158;0663400009;0663400009;6;06634009;Homberg (Efze);kreisangehörige Stadt
0.00819224594073464;0.627101676468026;7159;7159;0663200001;0663200001;6;06632001;Alheim;Gemeinde
0.0346429395516457;1.27523301713465;7160;7160;1605100000;1605100000;4;16051000;Erfurt;kreisfreie Stadt
0.00103138672860315;0.166819440120152;7161;7161;1428615330;1428615330;6;14286330;Oppach;Gemeinde
0.000471211717818998;0.0976277744121264;7162;7162;1418212180;1418212180;6;14182180;Holzhausen;Gemeinde
0.000655291948680747;0.18439652536268;7163;7163;1525613087;1525613087;6;15256087;Utenbach;Gemeinde
0.000390249690304767;0.0966404794356057;7164;7164;1607704015;1607704015;6;16077015;Haselbach;Mitgliedsgemeinde
0.00116420633433867;0.15127361526473;7165;7165;1428613400;1428613400;6;14286400;Schönbach;Gemeinde
0.000459397852382859;0.0986276263984492;7166;7166;1418212010;1418212010;6;14182010;Aitzendorf;Gemeinde
0.000436451460706921;0.102508992496285;7167;7167;1607103081;1607103081;6;16071081;Rohrbach;Mitgliedsgemeinde
0.00826628555715381;0.742399531954832;7168;7168;0663500004;0663500004;6;06635004;Battenberg (Eder);kreisangehörige Stadt
0.00132073118495502;0.188446310535937;7169;7169;1428000380;1428000380;6;14280380;Tanneberg;Gemeinde
0.0129107862421594;0.839193110311336;7170;7170;0663400011;0663400011;6;06634011;Knüllwald;Gemeinde
0.00207632887396195;0.246658173608053;7171;7171;1606810055;1606810055;6;16068055;Udestedt;Mitgliedsgemeinde
0.00523868672063199;0.3868592814815;7172;7172;1428700360;1428700360;6;14287360;Schönfeld-Weißig;Gemeinde
0.000604777716539773;0.125618428081529;7173;7173;1607104054;1607104054;6;16071054;Mattstedt;Mitgliedsgemeinde
0.000847112068817268;0.133224650844635;7174;7174;1428652350;1428652350;6;14286350;Ottenhain;Gemeinde
0.0010273142196735;0.224851308499309;7175;7175;1525604035;1525604035;6;15256035;Grana;Gemeinde
0.00509905578243308;0.415947526401689;7176;7176;0537800020;0537800020;6;05378020;Odenthal;Gemeinde
0.00139624833640212;0.174496108009213;7177;7177;1607104074;1607104074;6;16071074;Pfiffelbach;Mitgliedsgemeinde
0.00115153798090128;0.183423589160576;7178;7178;1525604050;1525604050;6;15256050;Kretzschau;Gemeinde
0.00595098899266322;0.643277098697276;7179;7179;1607100001;1607100001;6;16071001;Apolda;kreisangehörige Gemeinde
0.00136992700464322;0.194667038679246;7180;7180;1606712033;1606712033;6;16067033;Großfahner;Mitgliedsgemeinde
0.00543026976861993;0.445269686912122;7181;7181;0663500001;0663500001;6;06635001;Allendorf (Eder);Gemeinde
0.00189226768544337;0.270873236369358;7182;7182;1606306006;1606306006;6;16063006;Berka v.d.Hainich;Mitgliedsgemeinde
0.00329925146999588;0.380475854475547;7183;7183;1418200100;1418200100;6;14182100;Erlau;Gemeinde
0.000684470421568162;0.124729752327759;7184;7184;1525608088;1525608088;6;15256088;Waldau;Gemeinde
0.00399118520099062;0.456843608299801;7185;7185;1428000280;1428000280;6;14280280;Nossen;Stadt
0.0047032695658924;0.362328689647245;7186;7186;1427200340;1427200340;6;14272340;Sohland a. d. Spree;Gemeinde
0.00130924369674101;0.217062435590868;7187;7187;1606306008;1606306008;6;16063008;Bischofroda;Mitgliedsgemeinde
0.00406867866572647;0.42497726573444;7188;7188;1418200390;1418200390;6;14182390;Seelitz;Gemeinde
0.000652524122748965;0.178142861688105;7189;7189;1525608033;1525608033;6;15256033;Goldschau;Gemeinde
0.00116730278103128;0.191120745723787;7190;7190;1428712410;1428712410;6;14287410;Wilschdorf;Gemeinde
